SECCODE,DATE,OBPLOTNO,BUYSELLOBP,TRADESNOTRADES,BUYSELLYIELD,OBPTDVOLRATIO,MINMAXRATIO
LKOH,2007-10-08,50892,B,TRUE,-0.00748537946818779,0.00375114684776279,2187.46
LKOH,2007-10-08,50933,S,TRUE,-2.6838829949891583,0.00215820224321451,2187.25
LKOH,2007-10-08,50956,B,TRUE,0.00978503109719265,0.00119542580192199,2187.02
LKOH,2007-10-08,50982,B,TRUE,0.30913314675593284,0.00111805445662757,2186.8
LKOH,2007-10-08,50989,B,TRUE,22.56617361555769,0.00181922407348126,2187.01
LKOH,2007-10-08,51028,S,TRUE,-9.113523747746084e-6,0.00293256574402133,2187.25
LKOH,2007-10-08,51096,B,TRUE,0.00740053244371774,0.0026503782514796,2187.21
LKOH,2007-10-08,51112,S,TRUE,-31.957601635008015,4.3494239759476e-4,2187.5
LKOH,2007-10-08,51118,B,TRUE,100,0.00794601716313966,2186.86
LKOH,2007-10-08,51195,B,TRUE,0.00777299205326204,1.689913567283632e-5,2187.06
LKOH,2007-10-08,51356,S,TRUE,0.6258024388105589,1.7404174162404e-4,2186.96
LKOH,2007-10-08,51410,S,TRUE,-40.68971813016267,0.01832703965259367,2188.1
LKOH,2007-10-08,51448,S,TRUE,-1.351467586480764,0.00237260164132967,2187.78
LKOH,2007-10-08,51466,B,TRUE,100,0.00591108522710314,2186.52
LKOH,2007-10-08,51529,S,TRUE,-99.80041749559784,0.00573077160715833,2186.7
LKOH,2007-10-08,51580,S,TRUE,-2.33392117003328,0.00309600669932706,2186
LKOH,2007-10-08,51604,B,TRUE,76.92328433500107,0.00467799429649293,2185.51
LKOH,2007-10-08,51659,B,TRUE,1.3447487913484,0.00131448582281955,2186.4
LKOH,2007-10-08,51670,B,TRUE,100,0.00118405137167323,2185.42
LKOH,2007-10-08,51704,S,TRUE,-1.3028606157473093,0.00946579957401876,2185.53
LKOH,2007-10-08,51714,S,TRUE,0,0.00257932227838707,2185.89
LKOH,2007-10-08,51743,B,TRUE,-0.02538930631981179,0.00284702357258765,2185.45
LKOH,2007-10-08,51802,B,TRUE,-0.01173784115245843,0.00149933260884562,2185.43
LKOH,2007-10-08,51846,B,TRUE,0.7357822780405464,0.01422059248982256,2184.07
LKOH,2007-10-08,52034,B,TRUE,100,0.01253979979542195,2185.05
LKOH,2007-10-08,52043,S,TRUE,0.00914996797510376,0.02120728442619401,2185.8
LKOH,2007-10-08,52077,S,TRUE,0.00867494645561036,8.0976922228925e-4,2185.69
LKOH,2007-10-08,52103,B,TRUE,100,0.00243073107618719,2185.03
LKOH,2007-10-08,52132,B,TRUE,41.66853540923937,5.2111012520118e-4,2185.07
LKOH,2007-10-08,52160,B,TRUE,2.501922091235257,1.7938169614188e-4,2185.12
LKOH,2007-10-08,52168,B,TRUE,100,0.00550086802065924,2185.11
LKOH,2007-10-08,52172,B,TRUE,0.00114409668990708,0.00133913939722194,2185.13
LKOH,2007-10-08,52215,B,TRUE,0.00232782032968475,0.00111162444988924,2186.5
LKOH,2007-10-08,52226,B,TRUE,66.8354288005723,0.0012028595694927,2186
LKOH,2007-10-08,52360,B,TRUE,4.575591052074e-4,9.1877321494119e-4,2185.51
LKOH,2007-10-08,52385,S,TRUE,0.05942585481807378,0.01987209307743976,2187.6
LKOH,2007-10-08,52392,B,TRUE,2.494453446898172,0.00254571809775629,2187
LKOH,2007-10-08,52501,B,TRUE,-0.01589709107699678,0.00364770677826405,2185.88
LKOH,2007-10-08,52606,B,TRUE,6.40303591281365,2.132777918991e-4,2185.66
LKOH,2007-10-08,52686,B,TRUE,-0.00828174929747974,6.1422279304131e-4,2186.67
LKOH,2007-10-08,52704,B,TRUE,-8.4600107552535e-4,0.00546981128115147,2186.6
LKOH,2007-10-08,52768,B,TRUE,13.79961745509042,0.00803246174893488,2186.05
LKOH,2007-10-08,52779,B,TRUE,-0.00131174911811444,5.5168138104723e-4,2186.67
LKOH,2007-10-08,52795,S,TRUE,-0.00236905856421335,0.00174118952131048,2186.87
LKOH,2007-10-08,52833,S,TRUE,-22.12464199155011,0.01612235226103379,2187.11
LKOH,2007-10-08,52835,B,TRUE,8.522501177772796,0.00339557998583512,2186.33
LKOH,2007-10-08,52879,S,TRUE,-100,0.02529957797425772,2187.29
LKOH,2007-10-08,52942,B,TRUE,0.01354217596387325,0.00848640258725595,2186.9
LKOH,2007-10-08,52947,B,TRUE,0.00108310156965463,2.4101898550089303e-5,2187
LKOH,2007-10-08,52981,B,TRUE,0.0022541793393026,1.7113472202211e-4,2187.5
LKOH,2007-10-08,52985,B,TRUE,0.02193804330935466,0.01780350055609247,2187.98
LKOH,2007-10-08,53057,S,TRUE,-100,0.00140086181270295,2187.78
LKOH,2007-10-08,53159,S,TRUE,0.00999847538159857,3.3785877892474e-4,2187.29
LKOH,2007-10-08,53169,B,TRUE,4.573268122898111e-6,1.1703113539429e-4,2186.63
LKOH,2007-10-08,53212,S,TRUE,-100,1.9990996341141e-4,2187
LKOH,2007-10-08,53285,S,TRUE,4.5747746922382e-4,0.0061507039084713,2185.9
LKOH,2007-10-08,53298,S,TRUE,-79.99817000640498,0.02661481533105797,2185.8
LKOH,2007-10-08,53441,B,TRUE,-2.5842937900443e-4,0.00491841309916667,2183.06
LKOH,2007-10-08,53462,B,TRUE,0.02061383417314787,0.01556060581232622,2183
LKOH,2007-10-08,53476,B,TRUE,0.84885828086106,0.00389825290431141,2183.01
LKOH,2007-10-08,53489,B,TRUE,38.18881345591192,0.00219577287563543,2183.37
LKOH,2007-10-08,53507,B,TRUE,5.59277307523154,8.0763030915454e-4,2184.01
LKOH,2007-10-08,53547,S,TRUE,0,0.00203462839429805,2184.7
LKOH,2007-10-08,53572,B,TRUE,4.1236565471507e-4,0.00232833211038338,2182.53
LKOH,2007-10-08,53611,S,TRUE,-64.58918183243773,0.01335740925269912,2185
LKOH,2007-10-08,53645,S,TRUE,-11.986300751761998,4.6840868273436e-4,2184.5
LKOH,2007-10-08,53666,B,TRUE,0.04422339133498889,0.00333931882802681,2182.01
LKOH,2007-10-08,53677,B,TRUE,-0.04401448810233535,0.00313243864948188,2181.1
LKOH,2007-10-08,53689,B,TRUE,0.04905848964041336,0.00717205247757412,2181.07
LKOH,2007-10-08,53698,B,TRUE,0.2041927734528197,0.01177446415018991,2182.21
LKOH,2007-10-08,53701,B,TRUE,4.532330549286231,3.4813273737183e-4,2181.2
LKOH,2007-10-08,53763,B,TRUE,0.05665996908943234,0.00223412217780224,2182.5
LKOH,2007-10-08,53792,B,TRUE,0.0274901493631407,0.00168489589819856,2182.6
LKOH,2007-10-08,53813,B,TRUE,44.40139494338333,0.00446501051700971,2183.1
LKOH,2007-10-08,53823,B,TRUE,40.07689410318051,0.00123786872612878,2183.46
LKOH,2007-10-08,53863,B,TRUE,4.041909753944e-4,0.00308856481256267,2183.01
LKOH,2007-10-08,53869,B,TRUE,0.9919131754864124,7.8225043522431e-4,2183.04
LKOH,2007-10-08,53900,B,TRUE,0.00503868334624124,0.00186710463433412,2183.11
LKOH,2007-10-08,53980,B,TRUE,4.166666666666667,0.01651528608226695,2184
LKOH,2007-10-08,53993,B,TRUE,0.00235679746416074,0.00263375476771111,2183.51
LKOH,2007-10-08,54026,S,TRUE,-100,0.00539693902364185,2184.49
LKOH,2007-10-08,54054,B,TRUE,-0.01769766113904252,0.00290688455804125,2184
LKOH,2007-10-08,54154,S,TRUE,0.02038479157122586,6.5016984167907e-4,2183
LKOH,2007-10-08,54203,S,TRUE,-43.63610544170235,0.001647140020166,2182.99
LKOH,2007-10-08,54205,B,TRUE,3.1890873545203293,0.00648614456488159,2173
LKOH,2007-10-08,54211,B,TRUE,2.453695827731437,0.00161402038045346,2182.3
LKOH,2007-10-08,54272,B,TRUE,3.2299556319089544,9.3587751762178e-5,2182
LKOH,2007-10-08,54309,B,TRUE,3.0878077921692033,0.00374030815798333,2182.02
LKOH,2007-10-08,54321,B,TRUE,0.6241417294818472,0.00854122144656274,2185
LKOH,2007-10-08,54379,S,TRUE,0,0.01104767200204713,2182
LKOH,2007-10-08,54422,B,TRUE,0.710312597178157,0.00530260334411024,2181
LKOH,2007-10-08,54449,B,TRUE,0.49524007981898,0.00450493406998153,2180.31
LKOH,2007-10-08,54545,B,TRUE,100,0.00810099470111486,2179.22
LKOH,2007-10-08,54563,B,TRUE,100,0.00476894176176164,2179.24
LKOH,2007-10-08,54573,S,TRUE,-1.2250464057679038,0.00629149388106365,2182.35
LKOH,2007-10-08,54581,B,TRUE,100,0.00852938850946701,2179.25
LKOH,2007-10-08,54590,B,TRUE,0.05965218189327682,0.00295362447100576,2179.3
LKOH,2007-10-08,54592,B,TRUE,-0.00917473278590663,0.00338837268397936,2179.9
LKOH,2007-10-08,54765,B,TRUE,59.54826001334645,0.01175051025581858,2177.35
LKOH,2007-10-08,54807,B,TRUE,10.25077039656478,0.02947436677554603,2177.45
LKOH,2007-10-08,54819,B,TRUE,-0.03939985754658028,0.02039815731763363,2176.15
LKOH,2007-10-08,54832,B,TRUE,-4.8529188744534e-4,0.02410306827078715,2176.01
LKOH,2007-10-08,54834,B,TRUE,2.2962477612514083,0.01126146278220664,2175.57
LKOH,2007-10-08,54864,S,TRUE,-15.203386069260883,0.00582820191828242,2179.5
LKOH,2007-10-08,54872,B,TRUE,14.144961655066243,0.00439205953053107,2177.1
LKOH,2007-10-08,54985,B,TRUE,81.96541035655504,0.00682202369769144,2177
LKOH,2007-10-08,55001,B,TRUE,-2.2750225119191445e-6,0.00185668777924686,2177
LKOH,2007-10-08,55015,B,TRUE,0.01695885035693922,0.00954962180000635,2187
LKOH,2007-10-08,55119,B,TRUE,0.00459537705068283,0.02914512097505223,2176.1
LKOH,2007-10-08,55133,S,TRUE,-0.31202362925111227,0.00404220729207507,2177
LKOH,2007-10-08,55171,B,TRUE,4.5955671160602e-4,0.00207341815307495,2176.01
LKOH,2007-10-08,55201,B,TRUE,0.5092682406869498,0.00359444391770464,2175
LKOH,2007-10-08,55206,B,TRUE,0.05307921578013525,0.00778428023113818,2176.1
LKOH,2007-10-08,55258,S,TRUE,4.5977222884786e-4,0.00130154041330165,2174.99
LKOH,2007-10-08,55265,S,TRUE,0.00965543877072638,0.00397156810060613,2174.94
LKOH,2007-10-08,55316,B,TRUE,13.59053774928158,0.01040792629274058,2174.39
LKOH,2007-10-08,55458,B,TRUE,25.00455539208554,2.9446408039020584e-5,2174.29
LKOH,2007-10-08,55477,B,TRUE,0.18237099986572675,0.0021580990273582,2174.5
LKOH,2007-10-08,55490,B,TRUE,0.00321975272299608,0.01714043608246277,2174.09
LKOH,2007-10-08,55515,B,TRUE,0.00873888666584128,0.00190228452367897,2174.19
LKOH,2007-10-08,55561,S,TRUE,-0.8304321435294513,0.00289675266827843,2174.1
LKOH,2007-10-08,55580,S,TRUE,0.02113992599472407,0.01054872634501747,2173.52
LKOH,2007-10-08,55654,S,TRUE,-85.71422001743593,0.00622323277107074,2174.49
LKOH,2007-10-08,55752,B,TRUE,100,0.01404091426936994,2173.52
LKOH,2007-10-08,55810,S,TRUE,-0.42254294662762426,0.0065934848693395,2178.9
LKOH,2007-10-08,55818,B,TRUE,0.02484414897287679,9.3716476562704e-4,2173.55
LKOH,2007-10-08,55828,B,TRUE,2.118386800427754,0.00145551176038215,2175.12
LKOH,2007-10-08,55884,B,TRUE,99.601593625498,0.00444789264710941,2174
LKOH,2007-10-08,55924,S,TRUE,-100,5.0328185350551e-4,2174.5
LKOH,2007-10-08,55927,B,TRUE,0.00137992576000331,4.4230059411665e-4,2174.03
LKOH,2007-10-08,55972,B,TRUE,20.841707945648192,7.472904621974e-4,2174.23
LKOH,2007-10-08,55981,S,TRUE,-31.341554376732507,0.00104774820268097,2179.9
LKOH,2007-10-08,55997,B,TRUE,-0.01606312248706009,4.4451890795482386e-5,2174.5
LKOH,2007-10-08,56073,B,TRUE,0.01580537013101426,0.00566104091152976,2175.01
LKOH,2007-10-08,56083,B,TRUE,0.00636006553167654,0.00333032433285057,2175.03
LKOH,2007-10-08,56101,B,TRUE,16.058011213554806,0.00119670474432396,2175.57
LKOH,2007-10-08,56165,S,TRUE,-7.690823502638146,0.00170522266363019,2176.79
LKOH,2007-10-08,56169,B,TRUE,1.090311468294074,0.00195108795179441,2176
LKOH,2007-10-08,56275,S,TRUE,0,3.8057971479651e-4,2175.97
LKOH,2007-10-08,56286,S,TRUE,9.191387669745e-4,0.00253620264562629,2175.95
LKOH,2007-10-08,56290,B,TRUE,1.5505957728420998,0.00353233016110641,2181.85
LKOH,2007-10-08,56301,S,TRUE,-100,0.0019463052382876,2175.88
LKOH,2007-10-08,56479,B,TRUE,36.14507222128897,0.00423943671807137,2176.1
LKOH,2007-10-08,56532,B,TRUE,39.97823733124496,0.00187239840225476,2177
LKOH,2007-10-08,56557,S,TRUE,-5.954971371827655,0.0011556774420178,2176.7
LKOH,2007-10-08,56589,B,TRUE,9.2944908175116e-4,0.0010131248373386,2176.11
LKOH,2007-10-08,56610,B,TRUE,100,0.00696543826301554,2176.5
LKOH,2007-10-08,56646,S,TRUE,-10.69498134786098,0.00372236072556673,2178.94
LKOH,2007-10-08,56651,S,TRUE,-49.10901586362161,0.00610367123226283,2183
LKOH,2007-10-08,56666,B,TRUE,0.04866195826419402,0.00201978779917465,2177.1
LKOH,2007-10-08,56788,B,TRUE,24.999999999999993,0.00102806377806622,2176.6
LKOH,2007-10-08,56795,B,TRUE,17.18568067770785,0.00411921901650396,2177.16
LKOH,2007-10-08,56812,S,TRUE,-0.00118388814431219,8.1352718145073e-4,2177.77
LKOH,2007-10-08,56906,S,TRUE,-99.1525268086354,8.0820235716593e-4,2177.96
LKOH,2007-10-08,56936,S,TRUE,0.00235757630335043,0.00140822659915427,2177.95
LKOH,2007-10-08,56958,B,TRUE,0.214847815397288,0.00421296771780978,2178.9
LKOH,2007-10-08,56960,S,TRUE,-9.1873765446193e-4,1.5994963900029e-4,2176.9
LKOH,2007-10-08,56968,S,TRUE,0.00505087609740259,0.00629838016759091,2177.84
LKOH,2007-10-08,57096,S,TRUE,0.05253377148002401,0.00340063123516239,2178.92
LKOH,2007-10-08,57131,B,TRUE,0.01810096329878334,0.00594282153787785,2177
LKOH,2007-10-08,57143,B,TRUE,-7.28728991601499e-5,8.7806481435511e-4,2176
LKOH,2007-10-08,57170,B,TRUE,1.8382015036471e-4,0.0060037100546857,2176.04
LKOH,2007-10-08,57206,S,TRUE,0.02267959991467366,0.00267484256459061,2177.6
LKOH,2007-10-08,57227,S,TRUE,-100,0.00124277283656651,2177.4
LKOH,2007-10-08,57281,S,TRUE,0.00283371886823993,1.954014355316901e-5,2177
LKOH,2007-10-08,57313,S,TRUE,-0.0808073257493082,0.0022877142010834,2178
LKOH,2007-10-08,57389,S,TRUE,0.01377157546822104,0.00523734834073717,2178.4
LKOH,2007-10-08,57399,B,TRUE,0.0466234729664288,0.00329370189978556,2177.02
LKOH,2007-10-08,57411,S,TRUE,0.03222699557176574,0.00477905485669958,2178.3
LKOH,2007-10-08,57460,S,TRUE,0.02020202020202271,7.8212075596453e-4,2178
LKOH,2007-10-08,57536,S,TRUE,-0.01256531666129896,0.01146836673355442,2175.5
LKOH,2007-10-08,57540,B,TRUE,1.2869755063770385,9.4517226604722e-4,2177.11
LKOH,2007-10-08,57583,B,TRUE,1.1483581622452994,7.2674217020497e-4,2177.8
LKOH,2007-10-08,57693,B,TRUE,9.2989197120009e-4,0.00285374366211693,2177.02
LKOH,2007-10-08,57701,S,TRUE,-74.98691327865993,0.00504389521092776,2177.78
LKOH,2007-10-08,57725,B,TRUE,0,0.00230989489227594,2177.11
LKOH,2007-10-08,57732,S,TRUE,-2.063543485021392,0.00279669058655218,2178.2
LKOH,2007-10-08,57745,S,TRUE,-52.62566463871217,0.00115142992341198,2178.7
LKOH,2007-10-08,57761,B,TRUE,100,0.00176317914920157,2177.23
LKOH,2007-10-08,57818,B,TRUE,18.235095306658703,1.3882833486315e-4,2178.06
LKOH,2007-10-08,57866,B,TRUE,6.358650125049613,1.8741711647637e-4,2178
LKOH,2007-10-08,57893,S,TRUE,-66.66666666666667,0.00236651855189917,2178.21
LKOH,2007-10-08,57904,B,TRUE,0.0062990183373657,0.00110238579664487,2177.21
LKOH,2007-10-08,57959,B,TRUE,0.05271104367482905,0.0027388861109617,2178.5
LKOH,2007-10-08,58023,S,TRUE,-46.68353288235585,0.00820453329737484,2181.7
LKOH,2007-10-08,58033,B,TRUE,0,0.00262084470932599,2178.01
LKOH,2007-10-08,58045,B,TRUE,8.732905622872968,0.00372859305717637,2179.2
LKOH,2007-10-08,58075,B,TRUE,0.0505072470071159,0.00177593281935315,2178.72
LKOH,2007-10-08,58150,S,TRUE,-0.02448064480909135,0.00151425550834962,2179.04
LKOH,2007-10-08,58152,S,TRUE,0.00886972213302108,0.00212101078212192,2179.7
LKOH,2007-10-08,58227,B,TRUE,0,0.0027031984933806,2178.6
LKOH,2007-10-08,58244,B,TRUE,0.08080585475146523,0.00894999034097713,2178.06
LKOH,2007-10-08,58251,S,TRUE,-96.73790392833573,0.0010456528034999,2178.95
LKOH,2007-10-08,58278,S,TRUE,-4.044514636206696,3.9180857581886e-4,2178.16
LKOH,2007-10-08,58366,B,TRUE,0.33375179889157935,3.0056928341412e-4,2177.27
LKOH,2007-10-08,58393,B,TRUE,97.67441860465117,8.9669162451658e-4,2177.56
LKOH,2007-10-08,58479,S,TRUE,0.04084629859102633,0.00376338327411983,2178.9
LKOH,2007-10-08,58505,B,TRUE,0,9.8894548322792e-4,2177.16
LKOH,2007-10-08,58577,S,TRUE,0,0.00234268150841461,2177.16
LKOH,2007-10-08,58686,B,TRUE,14.175860634698198,6.2722906072132e-4,2178
LKOH,2007-10-08,58770,S,TRUE,-71.41966943428108,0.00451323350332093,2177.95
LKOH,2007-10-08,58804,B,TRUE,4.819856809679756,0.00119620917006306,2176.34
LKOH,2007-10-08,58835,B,TRUE,0.4028424237633654,0.0019744173986064,2176.44
LKOH,2007-10-08,58890,S,TRUE,-100,0.06788232748743213,2176.3
LKOH,2007-10-08,58917,B,TRUE,5.497887299361373e-5,0.00375324417743953,2178.3
LKOH,2007-10-08,58963,S,TRUE,-0.01746122917863798,0.01257522348245241,2176.25
LKOH,2007-10-08,58973,B,TRUE,-0.01038752615310683,0.00132299540535615,2177
LKOH,2007-10-08,59078,B,TRUE,19.057319365584817,0.00190711001099735,2173.77
LKOH,2007-10-08,59095,S,TRUE,-50,0.00215883062283879,2174
LKOH,2007-10-08,59113,S,TRUE,-100,9.9454184815076e-4,2174.78
LKOH,2007-10-08,59121,B,TRUE,19.999562148321175,4.170847618412e-4,2175
LKOH,2007-10-08,59148,S,TRUE,-2.3000719921989e-4,0.00268198555980626,2173.85
LKOH,2007-10-08,59162,B,TRUE,92.1114820522314,0.00877808606377852,2176
LKOH,2007-10-08,59182,B,TRUE,1.821930197043095,8.5015690247221e-4,2174
LKOH,2007-10-08,59234,B,TRUE,0.00258361319063654,0.00410170942922383,2174.51
LKOH,2007-10-08,59242,S,TRUE,-100,0.00843644642884615,2174.49
LKOH,2007-10-08,59267,S,TRUE,0,0.00767461992813801,2177
LKOH,2007-10-08,59288,S,TRUE,-100,6.8280299191805e-4,2174.48
LKOH,2007-10-08,59316,B,TRUE,75.76972366427479,0.00104478462346464,2176.49
LKOH,2007-10-08,59333,B,TRUE,-0.01839833311102432,0.00979184563713465,2174.11
LKOH,2007-10-08,59387,S,TRUE,-100,0.00395869225179388,2175.98
LKOH,2007-10-08,59499,B,TRUE,15.293769967353304,0.00169765292614818,2176
LKOH,2007-10-08,59537,S,TRUE,-24.537010678464295,0.00603455278220939,2177.5
LKOH,2007-10-08,59544,B,TRUE,4.1777882873275e-4,0.00770921272245732,2176.01
LKOH,2007-10-08,59547,B,TRUE,24.52832806182607,0.00735293076734399,2176.12
LKOH,2007-10-08,59607,B,TRUE,3.699605797867386,0.00221811544923679,2177
LKOH,2007-10-08,59634,S,TRUE,-100,0.00259195093434989,2176.98
LKOH,2007-10-08,59678,B,TRUE,51.23774719028702,0.00152467569349603,2175.67
LKOH,2007-10-08,59693,S,TRUE,0.00459368827230966,0.00394942081786678,2176.9
LKOH,2007-10-08,59719,B,TRUE,100,1.2864086730684e-4,2174.5
LKOH,2007-10-08,59779,S,TRUE,0.00937157179634639,2.6801452195334e-4,2176.9
LKOH,2007-10-08,59791,B,TRUE,93.75037711507684,1.0413114906032e-4,2175.3
LKOH,2007-10-08,59824,S,TRUE,0.00220206626519547,4.7493317355434e-4,2179.98
LKOH,2007-10-08,59840,B,TRUE,0.00274573368576529,0.00287778389244305,2175.69
LKOH,2007-10-08,59879,B,TRUE,88.76404494382022,0.00371330756766923,2176.1
LKOH,2007-10-08,59907,S,TRUE,0,0.00234691169707012,2175.69
LKOH,2007-10-08,59925,S,TRUE,-0.0689496667432774,0.00167093939745884,2175.5
LKOH,2007-10-08,59928,B,TRUE,5.655417183525693,0.00123535559274375,2176
LKOH,2007-10-08,59945,B,TRUE,1.4527774683903e-4,4.2958399531297e-4,2176
LKOH,2007-10-08,59969,S,TRUE,0,8.5519575122152e-4,2176
LKOH,2007-10-08,60060,B,TRUE,-4.498425505081107e-5,0.00872450420642115,2173.61
LKOH,2007-10-08,60089,S,TRUE,0.03048723305742468,0.00602737077347932,2175.34
LKOH,2007-10-08,60141,B,TRUE,4.945262893524712,0.00381559371621041,2174
LKOH,2007-10-08,60193,B,TRUE,0.01884421093083903,0.00220637577065529,2174.2
LKOH,2007-10-08,60296,S,TRUE,-100,0.00506170011569293,2175.2
LKOH,2007-10-08,60315,B,TRUE,96.52866480371978,0.00773317244481004,2174.26
LKOH,2007-10-08,60333,S,TRUE,-0.5728314593798408,0.00625065265969755,2176.02
LKOH,2007-10-08,60464,B,TRUE,-0.0167841898063383,0.00174432113740539,2176.6
LKOH,2007-10-08,60466,S,TRUE,-100,0.02625350433168649,2176.01
LKOH,2007-10-08,60499,S,TRUE,4.5955882353944e-4,0.03166502650327481,2176
LKOH,2007-10-08,60544,B,TRUE,-0.0017054621653899,0.00992053064586014,2176
LKOH,2007-10-08,60559,B,TRUE,-0.00459772228839506,0.04796306869003378,2174.99
LKOH,2007-10-08,60624,S,TRUE,0.00459795482968757,0.00154980246287524,2174.88
LKOH,2007-10-08,60638,B,TRUE,5.667321499128851,0.00202729198634519,2173.68
LKOH,2007-10-08,60682,B,TRUE,100,0.01482970074880355,2173.76
LKOH,2007-10-08,60692,B,TRUE,-2.3562526024142e-4,0.00812784673413428,2173.77
LKOH,2007-10-08,60706,B,TRUE,0.00674639681078809,0.01084047725561401,2174
LKOH,2007-10-08,60757,B,TRUE,3.251800631053217,0.01885513531537526,2174.69
LKOH,2007-10-08,60767,B,TRUE,1.69675955521108,0.00744018263478817,2175
LKOH,2007-10-08,60816,B,TRUE,0.01402843863478287,0.01964247659822197,2174.2
LKOH,2007-10-08,60820,S,TRUE,-43.45148411179096,7.2849060125798e-4,2175.8
LKOH,2007-10-08,60859,B,TRUE,7.544951587481775,0.03375243750800034,2175.02
LKOH,2007-10-08,60924,B,TRUE,4.709730712581164e-6,0.00278075065184006,2176.6
LKOH,2007-10-08,60928,B,TRUE,0.00459537705068283,0.00448274116236699,2176.1
LKOH,2007-10-08,60975,S,TRUE,-10.000826913270576,0.00347711329709121,2176.77
LKOH,2007-10-08,60977,B,TRUE,100,0.00730580554997304,2176.61
LKOH,2007-10-08,60996,B,TRUE,100,0.00249258675744075,2178.01
LKOH,2007-10-08,61025,B,TRUE,60.00716454103306,0.00215375919121015,2177.39
LKOH,2007-10-08,61083,B,TRUE,0.00624864699024034,0.00287290263647233,2179.79
LKOH,2007-10-08,61089,B,TRUE,100,8.1914814393709e-4,2178.3
LKOH,2007-10-08,61097,S,TRUE,-100,5.396976968429107e-5,2179.49
LKOH,2007-10-08,61118,S,TRUE,-1,1.3615944496823e-4,2179
LKOH,2007-10-08,61123,B,TRUE,14.246196793758626,2.6583627876365e-4,2178.98
LKOH,2007-10-08,61183,B,TRUE,8.1640149640644e-4,0.00179089311929093,2179.09
LKOH,2007-10-08,61213,S,TRUE,-59.99100711172287,0.00858753809023984,2179.5
LKOH,2007-10-08,61215,S,TRUE,8.0017479266916e-4,0.00325109001242001,2174.01
LKOH,2007-10-08,61221,B,TRUE,3.225806451612903,0.00514382973223124,2179.1
LKOH,2007-10-08,61233,S,TRUE,0.00300319988299918,8.1112241804783e-4,2179
LKOH,2007-10-08,61247,B,TRUE,2.498686115571372,3.4215904680107e-4,2179.51
LKOH,2007-10-08,61254,B,TRUE,0.0031997200413341,5.021943464817e-4,2179.1
LKOH,2007-10-08,61303,B,TRUE,4.5881872531983e-4,0.00166672826147469,2179.51
LKOH,2007-10-08,61306,S,TRUE,-0.01125259760952971,0.00116085319137333,2179.89
LKOH,2007-10-08,61343,S,TRUE,-1.9968985838673756,0.01513343030993191,2176
LKOH,2007-10-08,61359,B,TRUE,100,0.00670849314677348,2179.4
LKOH,2007-10-08,61361,S,TRUE,-100,0.00550373567033482,2179.8
LKOH,2007-10-08,61430,S,TRUE,0,0.00843105214059161,2179.5
LKOH,2007-10-08,61478,S,TRUE,-9.74657861244191,4.8292210822706e-4,2179.89
LKOH,2007-10-08,61490,B,TRUE,5.064637849831043,0.00480281598202286,2177.2
LKOH,2007-10-08,61496,S,TRUE,0.184037817247224,9.2154618892527e-4,2178.9
LKOH,2007-10-08,61582,B,TRUE,-8.351969984217405e-5,7.9747415054825e-4,2177.4
LKOH,2007-10-08,61584,S,TRUE,-100,0.00943002261320873,2178.6
LKOH,2007-10-08,61593,B,TRUE,0,0.00261329859294767,2178.78
LKOH,2007-10-08,61597,B,TRUE,-4.3397306288735e-4,0.01109181183734195,2178
LKOH,2007-10-08,61607,B,TRUE,0.18201926616687691,0.00542855330692966,2179
LKOH,2007-10-08,61688,B,TRUE,54.04432884040056,0.00217402945493109,2176.01
LKOH,2007-10-08,61755,B,TRUE,100,0.0071190825989427,2176.3
LKOH,2007-10-08,61761,B,TRUE,0.02435516260518443,0.00226497792150787,2176.13
LKOH,2007-10-08,61764,B,TRUE,0.00459537705068283,0.04277135603053289,2176.1
LKOH,2007-10-08,61793,B,TRUE,17.73787865661896,0.00661022577143696,2177.6
LKOH,2007-10-08,61804,B,TRUE,0.00183721368172861,0.01286623710045725,2177.21
LKOH,2007-10-08,61814,B,TRUE,100,7.3479687562594e-4,2177.28
LKOH,2007-10-08,61920,S,TRUE,-0.00766937741494465,0.00462000858762281,2176.31
LKOH,2007-10-08,61969,S,TRUE,0,4.6300231695235e-4,2179.88
LKOH,2007-10-08,61978,S,TRUE,-1.4775315540645917,7.6946248105759e-4,2179
LKOH,2007-10-08,61988,B,TRUE,0.00477208110909588,3.727196855479e-4,2178.11
LKOH,2007-10-08,62012,S,TRUE,-97.55942009523328,1.4111624609615e-4,2179.5
LKOH,2007-10-08,62106,S,TRUE,0.00654565038146456,8.2604585164164e-4,2178.99
LKOH,2007-10-08,62123,B,TRUE,27.564718548775726,0.00670504544782819,2179.63
LKOH,2007-10-08,62130,B,TRUE,0.23459521995023003,0.00110688842619138,2178.22
LKOH,2007-10-08,62149,S,TRUE,4.893663745321e-4,0.01063045963569132,2179.7
LKOH,2007-10-08,62156,S,TRUE,0,0.00273502190033467,2177.43
LKOH,2007-10-08,62192,S,TRUE,4.968399601610082,3.961608765709e-4,2178.77
LKOH,2007-10-08,62236,S,TRUE,-100,4.3624146391468e-4,2178.54
LKOH,2007-10-08,62272,S,TRUE,0,3.2330775024734e-4,2178.11
LKOH,2007-10-08,62278,B,TRUE,-0.00602127874855216,0.00115049411839391,2178
LKOH,2007-10-08,62299,B,TRUE,8.1624324048492e-4,0.00614430648369118,2178
